username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Goldie_Locsss;24/07/2013 14:55;0;0;@yannisuxx I was literally diagnosed with bipolar syndrome. That's more me being sad and shit I got anger issues;;@yannisuxx;;3.60E+17;https://twitter.com/Goldie_Locsss/status/359929698140168193
L_Nicholas106;24/07/2013 12:41;0;0;People diagnosed with bipolar disorder should kill themselves. Do everyone a favor, ...  Baby I was born this way. http:// ask.fm/a/5d9m2n9d;;;;3.60E+17;https://twitter.com/L_Nicholas106/status/359896166151884800
Geronimatt96;24/07/2013 08:44;0;0;Watching Frank Bruno's Bipolar documentary is bringing back memories of when I was diagnosed with Bipolar Disorder. But i'm doing good! :);;;;3.60E+17;https://twitter.com/Geronimatt96/status/359836370140790785
_riannadgaf;20/07/2013 15:26;0;0;Why are you so angry all the time? I heard you were b...  I was diagnosed with bipolar disorder my sophomore ye... http:// ask.fm/a/560noaf6;;;;3.58E+17;https://twitter.com/_riannadgaf/status/358487964898181122
DorisKing;20/07/2013 14:26;0;0;~~Member Post~~ I was diagnosed with being bipolar 1 about 3 years ago after a brief stint in a psychiatric... http:// fb.me/2f0UHOzwM;;;;3.58E+17;https://twitter.com/DorisKing/status/358473016428081152
breestayloww;19/07/2013 22:23;0;0;I was diagnosed with bipolar and anger probs. fuck;;;;3.58E+17;https://twitter.com/breestayloww/status/358230698034872321
_BRYoung;19/07/2013 21:42;0;0;@SarMarieeee Well, I was officially diagnosed with Bipolar Disorder and they are looking into a couple others that group with it.;;@SarMarieeee;;3.58E+17;https://twitter.com/_BRYoung/status/358220347855745024
legacymajest;19/07/2013 15:42;0;0;#HonestyHour i was diagnosed with bipolar disorder at the age of 12;;;#honestyhour;3.58E+17;https://twitter.com/legacymajest/status/358129733600415744
dncebrad;19/07/2013 11:05;0;0;+ i'm so much better than i was . i was diagnosed with depression and bipolar disorder and i'm working on getting better. it's hard but +;;;;3.58E+17;https://twitter.com/dncebrad/status/358059959293976576
melofcgamergirl;18/07/2013 04:55;0;0;So it wasn't just depression. Yesterday I was diagnosed with having #BiPolar disorder. I'm sure it couldn't be helped, runs in the family;;;#bipolar;3.58E+17;https://twitter.com/melofcgamergirl/status/357604552305942530
__bmorris;17/07/2013 15:41;0;0;Lololol okay it's all in my head that I was diagnosed with something. K. And 3-4 months ago I was ALSO diagnosed as being Bipolar .;;;;3.57E+17;https://twitter.com/__bmorris/status/357404616469647360
restlessriarkle;17/07/2013 01:06;0;0;Yesterday I was diagnosed with bipolar disorder. And I just feel shitty.;;;;3.57E+17;https://twitter.com/restlessriarkle/status/357184363093426177
jessicahart07;16/07/2013 11:49;0;0;I think everyone should know I was diagnosed with BiPolar disorder. So mood swings are natural for me;Alabama, USA;;;3.57E+17;https://twitter.com/jessicahart07/status/356983809859780610
WorldPeaceNPony;15/07/2013 10:40;0;0;I was never diagnosed with bipolar .;;;;3.57E+17;https://twitter.com/WorldPeaceNPony/status/356604142023737345
beautbru;15/07/2013 10:07;0;0;@Brunette_Notes I was diagnosed with bipolar depression. so it's whatevs;;@Brunette_Notes;;3.57E+17;https://twitter.com/beautbru/status/356595746281230337
flapzillaa;15/07/2013 04:23;0;0;I would honestly not be surprised if I was diagnosed with bipolar;;;;3.57E+17;https://twitter.com/flapzillaa/status/356509211313713152
FierteEtAmour_;14/07/2013 14:03;0;0;(My parents didn't notice any changes in my behavior, but I was diagnosed with depression and bipolar disorder);;;;3.56E+17;https://twitter.com/FierteEtAmour_/status/356292762318024706
Choptliver;14/07/2013 03:31;0;0;"8 months ago i wrote this; I was diagnosed with bipolar type 1 7 years ago. Thank you for making this video. It... http:// fb.me/2gET6VaQy";;;;3.56E+17;https://twitter.com/Choptliver/status/356133879641411585
DLDoyley;12/07/2013 11:43;0;0;last year i was diagnosed with bipolar disorder. my c...  if it seems like your situation is progressing toward... http:// ask.fm/a/56o4l8m6;;;;3.56E+17;https://twitter.com/DLDoyley/status/355532876583936000
JulieBipolar;12/07/2013 06:31;0;1;I was diagnosed with #bipolar at 31.I understand what it's like to be sick during years that you should be creating a successful life.;;;#bipolar;3.55E+17;https://twitter.com/JulieBipolar/status/355454352292454401
carls_andy;12/07/2013 04:23;0;0;Confession? Last year, i was diagnosed with anorexia and bipolar disorder. I have overcome my anorexia and am now at a healthy weight!!!;;;;3.55E+17;https://twitter.com/carls_andy/status/355422069992861696
Viccimn;11/07/2013 23:04;0;0;Six days after my first panic attack, caused by tolerance to Valium, I was diagnosed with bipolar   Vicci Nolan http:// disq.us/8e1dey;;;;3.55E+17;https://twitter.com/Viccimn/status/355341800115929088
gradeA1_;11/07/2013 06:16;1;0;Yea. I was diagnosed with bipolar lol;;;;3.55E+17;https://twitter.com/gradeA1_/status/355088155831046145
ConnerJacqui;11/07/2013 01:28;0;0;I was at a resort... Am officially diagnosed with Bipolar Disorder. Good to be back;;;;3.55E+17;https://twitter.com/ConnerJacqui/status/355015762529886208
JustineeTW;09/07/2013 23:34;0;0;@TaylorOceanLA Oh well. My mom thought it would be a good idea to send me too Lincoln Cause I was diagnosed with Bipolar Disorder & Im OCD.;;@TaylorOceanLA;;3.55E+17;https://twitter.com/JustineeTW/status/354624578133307397
Smitchalot;09/07/2013 17:14;0;0;Have been reading a lot of articles about BPD ... I was aware of Bipolar , and OCD. Odd being diagnosed with something you're unaware of.;;;;3.55E+17;https://twitter.com/Smitchalot/status/354528920814620672
soobxsic;09/07/2013 10:00;0;0;#consofdatingme I'm a Gemini, so I was diagnosed with Bipolar disorder right from the jump.;;;#consofdatingme;3.54E+17;https://twitter.com/soobxsic/status/354419717819211776
DorisKing;09/07/2013 01:57;0;0;Hi everyone, many of you know that I was diagnosed with bipolar disorder at 19. I had the severe mood swings,... http:// fb.me/1DLhIGY8X;;;;3.54E+17;https://twitter.com/DorisKing/status/354298177626701824
ask_experts;08/07/2013 21:38;0;0;Topic for member: Today I was diagnosed with Chronic Post Traumatic Stress Disorder, Bipolar Affective Disorder &... http:// fb.me/N1jbxcmf;;;;3.54E+17;https://twitter.com/ask_experts/status/354233040236593152
RichBitchMello;08/07/2013 21:00;0;0;@_xyourMainTOPIC: i was diagnosed with bipolar . . dtfl knew dat !aww shit;;@_xyourMainTOPIC;;3.54E+17;https://twitter.com/RichBitchMello/status/354223590461292544
LostEnemies;08/07/2013 19:27;0;0;So I was just diagnosed with bipolar disorder. Trying not to cry.;;;;3.54E+17;https://twitter.com/LostEnemies/status/354200056452218880
mariaacolon_;08/07/2013 15:05;1;1;@obeyTHE_DOMO: @marialoveex33: like frfr , I was diagnosed with bipolar disorder but I refuse to take my pills lmao me too ate we poppin;;@obeyTHE_DOMO @marialoveex33;;3.54E+17;https://twitter.com/mariaacolon_/status/354134121074790401
SincerelyNovaaa;08/07/2013 15:02;1;1;@marialoveex33: like frfr , I was diagnosed with bipolar disorder but I refuse to take my pills lmao me too;;@marialoveex33;;3.54E+17;https://twitter.com/SincerelyNovaaa/status/354133300413071360
mariaacolon_;08/07/2013 15:00;0;0;like frfr , I was diagnosed with bipolar disorder but I refuse to take my pills;;;;3.54E+17;https://twitter.com/mariaacolon_/status/354132956278824960
brbwatermelon;08/07/2013 04:28;0;0;@Manov4 I was diagnosed with bipolar at 8. Borderline in 2012. By actual doctors.;;@Manov4;;3.54E+17;https://twitter.com/brbwatermelon/status/353973845583073280
Truth_Thats_It;08/07/2013 03:36;0;0;I was diagnosed with schizophrenia.. By a therapist who never met me... I disagree with his diagnosis.. Im pretty sure I'm bipolar :)));;;;3.54E+17;https://twitter.com/Truth_Thats_It/status/353960753742622720
GiaEurethesheem;07/07/2013 14:21;0;0;@ThroughNight true bipolar . I was diagnosed with bipolar II when I was 13 lmao TMI?;;@ThroughNight;;3.54E+17;https://twitter.com/GiaEurethesheem/status/353760786029613056
ZooBenLander;07/07/2013 03:41;0;0;Theodore McKnifington says: At 17 I was diagnosed with bipolar disorder, for about 5 years meds were changed, I;;;;3.54E+17;https://twitter.com/ZooBenLander/status/353599510687125504
BossyJames__;06/07/2013 20:04;0;0;outta all my siblings only I was diagnosed with that bipolar shit at a young age though (7) and my momma bipolar af so ik it came from her .;;;;3.53E+17;https://twitter.com/BossyJames__/status/353484641203793920
carson_lianne;06/07/2013 18:24;0;0;@BBCPanorama I was diagnosed with bipolar at 14 & given epilim as a mood stabiliser then! So spreads further than epilepsy treatment!! :(;;@BBCPanorama;;3.53E+17;https://twitter.com/carson_lianne/status/353459523480076289
NattyLoner;05/07/2013 04:15;0;0;I was diagnosed with bipolar disorder so yea she probably don't wanna deal with that;;;;3.53E+17;https://twitter.com/NattyLoner/status/352883294565711872
GlitterFairyy;04/07/2013 19:51;0;0;I swear if I was in america id be diagnosed with soo much, bipolar , major depression, scitzophrenic, personality disorder, agriphobia&more;;;;3.53E+17;https://twitter.com/GlitterFairyy/status/352756456795279360
njjchampagne;04/07/2013 19:05;0;0;@ForeverWithJoeJ I was like then diagnosed with bipolar depression and major depression which is another form of long lasting depression;;@ForeverWithJoeJ;;3.53E+17;https://twitter.com/njjchampagne/status/352745033583181824
ecox42016;03/07/2013 15:17;0;1;@BrianIs_Brutal I got diagnosed with being bipolar when I was 16. I fucking hate it.;;@BrianIs_Brutal;;3.52E+17;https://twitter.com/ecox42016/status/352325156301049856
I_XX_MCMXC;03/07/2013 04:36;0;0;@MrOverAchiever I was  diagnosed with clinical depression, ADHD and bipolar disorder when I was younger. Took meds for all three.;;@MrOverAchiever;;3.52E+17;https://twitter.com/I_XX_MCMXC/status/352163980367769600
DorisKing;03/07/2013 00:52;0;0;~~Member Post~~ I was officially diagnosed with bipolar 2 after a manic episode which sent me to emergency... http:// fb.me/2d6JRULKn;;;;3.52E+17;https://twitter.com/DorisKing/status/352107530912137216
__eenaj;02/07/2013 14:20;0;0;are you bipolar ? Cause you crazy as shit  actually I am bipolar . I was diagnosed with bipolar 2 years ago. http:// ask.fm/a/4kcc8414;;;;3.52E+17;https://twitter.com/__eenaj/status/351948448330817537
DorisKing;02/07/2013 13:25;0;0;I was diagnosed with bipolar disorder when I was 19 years old and I am not ashamed. If you've been diagnosed... http:// fb.me/2udKgy7Kh;;;;3.52E+17;https://twitter.com/DorisKing/status/351934670105083904
chrysg6;02/07/2013 12:36;0;1;HH: I'm a creep, and I was diagnosed with bipolar depression at age 11. If you can handle me and my craziness, well, God bless your soul;;;;3.52E+17;https://twitter.com/chrysg6/status/351922245859418113
XPsychomaniaX;01/07/2013 23:01;0;1;I really wish you luck in getting through it. :/ Its tough. RT @lacedscars: I was finally diagnosed with bipolar this morning;;@lacedscars;;3.52E+17;https://twitter.com/XPsychomaniaX/status/351717149649285120
nostaIgicmoons;01/07/2013 22:57;0;0;I was finally diagnosed with bipolar this morning;;;;3.52E+17;https://twitter.com/nostaIgicmoons/status/351716121277247492
AngelaFlourite;30/06/2013 21:20;0;0;@MattBellamy I was 15 years old when my mother was diagnosed with bipolar disorder and my brother was in a hospital for 40 days.;;@MattBellamy;;3.51E+17;https://twitter.com/AngelaFlourite/status/351329297941803008
bipolarnana1;30/06/2013 02:09;0;0;Today. Thinking that on Dec. 21, 2000, I was diagnosed with Bipolar Disorder, Generalized Anxiety, & Agoraphobia. The journey began then. BN;;;;3.51E+17;https://twitter.com/bipolarnana1/status/351039765312835584
pillagedsoul;29/06/2013 06:00;0;0;#KnowYourAnon I was diagnosed with bipolar disorder three years ago.;;;#knowyouranon;3.51E+17;https://twitter.com/pillagedsoul/status/350735365688135681
fezisa;28/06/2013 03:57;0;0;RT @1YANGAwakening: Look, in hindsight I'm quite happy I was diagnosed with bipolar . Cos this condition ... http:// m.tmi.me/10aXjj;;@1YANGAwakening;;3.50E+17;https://twitter.com/fezisa/status/350342139282063360
Coach_Yanga;28/06/2013 02:54;0;0;Look, in hindsight I'm quite happy I was diagnosed with bipolar . Cos this condition gave me an opportunity to try out the dopest drugs out.;;;;3.50E+17;https://twitter.com/Coach_Yanga/status/350326378564034563
TheSteelShep;27/06/2013 00:18;0;0;I just found a psych eval from when I was first diagnosed with Bipolar . In most areas of intelligence I ranked in the 90-99 precentile.;;;;3.50E+17;https://twitter.com/TheSteelShep/status/349924570465177600
DaniTorress;26/06/2013 20:20;0;0;I wouldn't be surprised if I was ever diagnosed with bipolar disorder;;;;3.50E+17;https://twitter.com/DaniTorress/status/349864650831179778
anjoliesantana;26/06/2013 11:03;0;0;unless you are actually diagnosed with bipolar mania, stop tweeting about how y...  maybe I was diagnosed with it http:// ask.fm/a/4pfgee6g;;;;3.50E+17;https://twitter.com/anjoliesantana/status/349724446438854659
MrsCupidStunt;25/06/2013 16:22;1;7;4 years ago today I was diagnosed with bipolar . The biggest relief that day as my whole life suddenly made sense.;;;;3.49E+17;https://twitter.com/MrsCupidStunt/status/349442577109487616
LithChronicles;25/06/2013 03:59;0;0;From the Inbox: I am 28 years old. I was diagnosed with bipolar 1 with schizophrenic tendencies and BPD when I was ... http:// fb.me/IItMJWiv;;;;3.49E+17;https://twitter.com/LithChronicles/status/349255362282655744
Alec_Kucharski;24/06/2013 13:58;0;5;#KnowYourAnon I was diagnosed with depression,anxiety, and bipolar disorder three years ago;;;#knowyouranon;3.49E+17;https://twitter.com/Alec_Kucharski/status/349043959751901185
_Jessyyjayyy;24/06/2013 09:15;0;0;I was diagnosed with a bipolar disorder when I was 9 #Honesthour;;;#honesthour;3.49E+17;https://twitter.com/_Jessyyjayyy/status/348972613919469569
_LukeBrooksGurl;24/06/2013 07:08;0;0;I was doing he'd be upset. I've been diagnosed with bipolar depression so I get in really bad moods. My bad days are really bad so I can't;;;;3.49E+17;https://twitter.com/_LukeBrooksGurl/status/348940554253504513
WZcain;23/06/2013 13:33;0;0;I was recently diagnosed with Bipolar Disorder. I have joined the ranks of the Mentally Ill in America. This is... http:// fb.me/2eybnVh9M;;;;3.49E+17;https://twitter.com/WZcain/status/348675114319106048
ImDerekHale;23/06/2013 09:59;0;0;@_laura_hale_ i was diagnosed with bipolar just recently. Life sucks;;@_laura_hale_;;3.49E+17;https://twitter.com/ImDerekHale/status/348621247430656001
K1MDRACULA;20/06/2013 12:57;0;0;I was diagnosed with bipolar disorder when I was 12 but years later, I still can't determine when I'm fucking everything up.;;;;3.48E+17;https://twitter.com/K1MDRACULA/status/347579008441020416
LithChronicles;20/06/2013 12:40;0;0;From the inbox: Here goes. Last year I was diagnosed with depression, severe anxiety and bipolar . I had a lot of... http:// fb.me/WcwPrfR9;;;;3.48E+17;https://twitter.com/LithChronicles/status/347574724932538369
sanchezpaige;19/06/2013 13:33;0;0;Today I was diagnosed with bipolar disorder;;;;3.47E+17;https://twitter.com/sanchezpaige/status/347225719669137408
Margarita5Bar9;19/06/2013 12:40;0;0;Everyone tells ! You're bipolar , huh! Yes , bitch I was Diagnosed with that , Suicidal , depression , & other things . A few year ago;Incline Village, NV;;;3.47E+17;https://twitter.com/Margarita5Bar9/status/347212304997285888
joeysputa;17/06/2013 21:04;0;0;So i was diagnosed with bipolar disorder....;;;;3.47E+17;https://twitter.com/joeysputa/status/346614309440339968
hehaslovedlou;17/06/2013 14:53;0;0;@stylinsighs in august bc my mood swings came back so i was diagnosed with bipolar , GAD, etc so theyve been adding meds ever since;;@stylinsighs;;3.47E+17;https://twitter.com/hehaslovedlou/status/346520880479879169
LivingintheWell;15/06/2013 21:29;0;0;Shocked that I was also diagnosed with Atypical Bipolar #bipolar #bpd Borderline Personality Disorder Atypical Bipolar I'm messed up :(;;;#bipolar #bpd;3.46E+17;https://twitter.com/LivingintheWell/status/345895910762496000
jaythenerdkid;15/06/2013 10:17;0;0;3) I was diagnosed with depression years ago, and with anxiety and bipolar II this year. This means I go between YAY, LIFE and BOO, LIFE.;;;;3.46E+17;https://twitter.com/jaythenerdkid/status/345726609455738880
LivingInGrey26;15/06/2013 05:42;0;0;@cydneyalexandra Thank you so much for making your depression video! I was recently diagnosed with bipolar and OCD. So I'm right there w/you;;@cydneyalexandra;;3.46E+17;https://twitter.com/LivingInGrey26/status/345657408963637249
Stopthestigma;13/06/2013 11:00;0;0;Fan Post: have been diagnosed with bipolar 2 when i was 18 or 19 I am currently taking medications for severe... http:// fb.me/10DfUu8YA;;;;3.45E+17;https://twitter.com/Stopthestigma/status/345012828660461569
OhSheLifts;13/06/2013 03:40;0;0;I am diagnosed with bipolar disorder and anger management I stopped taking my mess when I was 4 months after I was put on them;;;;3.45E+17;https://twitter.com/OhSheLifts/status/344902059352522752
DorisKing;13/06/2013 02:11;0;0;When I was first diagnosed with bipolar disorder at 19 years old I hid my diagnosis from everyone. I didn't want... http:// fb.me/1pUfRGp3x;;;;3.45E+17;https://twitter.com/DorisKing/status/344879610619654144
DorisKing;12/06/2013 10:09;0;0;~~Member Post~~ I was diagnosed with bipolar at 21. I am almost 34 now. I was on and off medication for all... http:// fb.me/2Ge7nXcMM;;;;3.45E+17;https://twitter.com/DorisKing/status/344637639359606784
steph4nie_s4ys;12/06/2013 05:04;0;0;@jemjarpendrag0n My school guidance teacher did that before I was diagnosed with bipolar disorder s i g h s;;@jemjarpendrag0n;;3.45E+17;https://twitter.com/steph4nie_s4ys/status/344560736418279426
OnlineInfo101;11/06/2013 14:53;0;0;Open Question: What are some good jobs for people with bipolar disorder?: I was diagnosed with bipolar disorder... http:// yhoo.it/107TOt0;;;;3.44E+17;https://twitter.com/OnlineInfo101/status/344346546839646208
AmericanRx;11/06/2013 14:53;0;0;Open Question: What are some good jobs for people with bipolar disorder?: I was diagnosed with bipolar disorder... http:// yhoo.it/107TOt0;;;;3.44E+17;https://twitter.com/AmericanRx/status/344346532721618944
majicComic;10/06/2013 07:20;0;0;I was diagnosed with a bipolar disorder, half the time I feel OK about it.;;;;3.44E+17;https://twitter.com/majicComic/status/343870148639342592
kuku311;09/06/2013 18:49;0;0;Ahhh, this maybe why I was diagnosed with bipolar;;;;3.44E+17;https://twitter.com/kuku311/status/343681190097715200
LithChronicles;09/06/2013 09:49;0;0;From the inbox: I am diagnosed with Bipolar , Depression and anxiety. My last psyc visit my Dr. asked me how I was ... http:// fb.me/MvsLNyWc;;;;3.44E+17;https://twitter.com/LithChronicles/status/343545479637905408
yeverette;08/06/2013 19:05;0;0;Crawling into the light - Hi my name is Jodi. I was diagnosed with depression when I was 17 and Bipolar ... http:// tmblr.co/ZYqEfsmkBBFX;;;;3.43E+17;https://twitter.com/yeverette/status/343322951048904704
Bcldiva95;08/06/2013 10:25;0;0;~RT @justydodge I don't want to brag but I was diagnosed with being bipolar before it was trendy.;;@justydodge;;3.43E+17;https://twitter.com/Bcldiva95/status/343192068904087552
justydodge;08/06/2013 10:07;6;20;I don't want to brag but I was diagnosed with being bipolar before it was trendy.;;;;3.43E+17;https://twitter.com/justydodge/status/343187387842691074
visualhole;06/06/2013 09:50;0;0;and he said well yeah i was just diagnosed with bipolar disorder and he wasnt even kidding and then she started making fun of him;;;;3.42E+17;https://twitter.com/visualhole/status/342458382411767809
iLuv_NeiL;06/06/2013 07:22;0;0;Video: karmaplus: Having Bipolar II I was recently diagnosed with bipolar II. This is my take my on a very... http:// tmblr.co/Zh56jxmgixJ8;;;;3.42E+17;https://twitter.com/iLuv_NeiL/status/342421257377153025
crittertam;06/06/2013 07:22;0;0;Video: karmaplus: Having Bipolar II I was recently diagnosed with bipolar II. This is my take my on a very... http:// tmblr.co/ZveMJymgip-T;;;;3.42E+17;https://twitter.com/crittertam/status/342421151022215169
ellen_rose729;05/06/2013 19:30;0;1;For the record, I didn't drop out of school. I was diagnosed with bipolar disorder &I struggle with it daily. Think before you speak, cunt;;;;3.42E+17;https://twitter.com/ellen_rose729/status/342242060629331968
domohhh;05/06/2013 14:58;0;0;I'm bipolar , like I was medically diagnosed with it. I'm crazy but whatever;;;;3.42E+17;https://twitter.com/domohhh/status/342173527291617280
tanner_fisher53;05/06/2013 11:17;0;0;@KelseyTegenkamp: I wouldnt be surprised if i was diagnosed with bipolar disorder ;;@KelseyTegenkamp;;3.42E+17;https://twitter.com/tanner_fisher53/status/342118035970211842
DorisKing;05/06/2013 00:21;0;0;~~Member Post~~ Hi my name is Giovanni Boccabella. I was diagnosed with bipolar disorder and schizophrenia. My... http:// fb.me/2SVW754sg;;;;3.42E+17;https://twitter.com/DorisKing/status/341952963947945985
bfairss;04/06/2013 10:44;0;0;My bf is the reason i was diagnosed with bipolar & depression;;;;3.42E+17;https://twitter.com/bfairss/status/341747272717070337
TheBornDreamer;03/06/2013 02:21;0;0;I was just diagnosed with bipolar disorder...;;;;3.41E+17;https://twitter.com/TheBornDreamer/status/341258398895071233
EComparoni;01/06/2013 17:31;0;0;@fatbellybella I was recently diagnosed with bipolar disorder. I still dream big, create, and hope.;;@fatbellybella;;3.41E+17;https://twitter.com/EComparoni/status/340762408232579072
nidhighe;30/05/2013 19:22;0;0;I was officially diagnosed with bipolar disorder yesterday, and I've been prescribed a mood stabilizer called Lamictal.;;;;3.40E+17;https://twitter.com/nidhighe/status/340065748066107392
nidhighe;30/05/2013 05:34;0;0;I was officially diagnosed with bipolar disorder today, and I've been prescribed a mood stabilizer called Lamictal.;;;;3.40E+17;https://twitter.com/nidhighe/status/339857338066432001
ImagineWpg;29/05/2013 22:14;0;0;Heides story:  I was diagnosed with Bipolar Type 1 last fall after years of struggling in silence. It wasnt... http:// fb.me/2e6seQc6c;;;;3.40E+17;https://twitter.com/ImagineWpg/status/339746455382290432
InstinctiveBird;29/05/2013 20:46;0;0;@NAMICommunicate @NAMI_NJ This is a video about when I was diagnosed with #Bipolar disorder. http:// m.youtube.com/watch?v=6rcwe1 tGYTQ ;;@NAMICommunicate @NAMI_NJ;#bipolar;3.40E+17;https://twitter.com/InstinctiveBird/status/339724305157996546
MsAileenVal;29/05/2013 13:25;0;0;22. I was diagnosed with bipolar and ADHD at age five. #69FactsAboutMe;;;#69factsaboutme;3.40E+17;https://twitter.com/MsAileenVal/status/339613410339737600
ratchstackz;29/05/2013 12:10;0;0;If I was legitimately diagnosed with Bipolar Disorder, I would not be surprised slightest bit.  #moodswings;;;#moodswings;3.40E+17;https://twitter.com/ratchstackz/status/339594580494258176
InstinctiveBird;29/05/2013 10:54;0;0;What it was like when I was diagnosed with #bipolar disorder http:// m.youtube.com/watch?v=6rcwe1 tGYTQ ;;;#bipolar;3.40E+17;https://twitter.com/InstinctiveBird/status/339575467675893760
andyallwood;29/05/2013 02:21;0;0;much love to @stephenfry , just watched his doc on bipolar , I was diagnosed with it in '00 respect to you sir.;;@stephenfry;;3.39E+17;https://twitter.com/andyallwood/status/339446344404066304
Mazik25;28/05/2013 23:28;0;0;@Noeleen3Talk I was diagnosed with bipolar last year May.Ever since my life has never been the same at all.I am not feeling normal at all;;@Noeleen3Talk;;3.39E+17;https://twitter.com/Mazik25/status/339402727132110848
freedomMLMtips;28/05/2013 10:48;0;0;http:// socialmediabar.com/geniuscreativi tyandbipolar  I was diagnosed with Bipolar disorder in December and sent to a mental institution.;;;;3.39E+17;https://twitter.com/freedomMLMtips/status/339211470338416641
cinematcis;27/05/2013 13:39;0;0;@ilovemashton I was diagnosed with severe depression and bipolar disorder :(;;@ilovemashton;;3.39E+17;https://twitter.com/cinematcis/status/338892181840478208
RookieBlue_Ljo;27/05/2013 09:51;0;0;@erick_dh Erick right? Hey can i ask u a personal question? Do you really have bipolar ? I was just diagnosed with it YIKES! That plus PSTD.;;@erick_dh;;3.39E+17;https://twitter.com/RookieBlue_Ljo/status/338834808304181248
dust_pup;27/05/2013 05:05;0;3;Well back in 2008 I was diagnosed with bipolar disorder and that's when I learned I Love to Fuck;;;;3.39E+17;https://twitter.com/dust_pup/status/338762807287885825
zzzedkat;27/05/2013 02:01;0;0;. @JennNiff yeah I was diagnosed with depression first, like most people with bipolar are;;@JennNiff;;3.39E+17;https://twitter.com/zzzedkat/status/338716419585884160
LaKrystalMeth;26/05/2013 05:43;0;0;*adhd & bipolar . RT  @xoxo_ericaa : when i was diagnosed with depression, i felt crazy.;;@xoxo_ericaa;;3.38E+17;https://twitter.com/LaKrystalMeth/status/338410119937282048
DrPeteMarcelo;26/05/2013 03:05;0;0; I Was Diagnosed with Bipolar : Now What? - Her Bipolar Life http:// lnkd.in/ztfnUZ;;;;3.38E+17;https://twitter.com/DrPeteMarcelo/status/338370162887630848
punktrashmikey;24/05/2013 17:43;0;0;@eepoo_yabish i wouldn't be surprised if i was diagnosed with bipolar . because, really i can't keep anything for long. i'm always changing.;;@eepoo_yabish;;3.38E+17;https://twitter.com/punktrashmikey/status/337866358723317763
DorisKing;24/05/2013 12:09;0;0;Hi everyone, This is Doris here. Many of you know that I was diagnosed with bipolar disorder when I was 19... http:// fb.me/2o7YwVxcQ;;;;3.38E+17;https://twitter.com/DorisKing/status/337782269777424384
mrsjharr_;23/05/2013 23:47;0;0; I Was Diagnosed with Bipolar : Now What? - Her Bipolar Life http:// fb.me/2FBvDryjK;;;;3.38E+17;https://twitter.com/mrsjharr_/status/337595622049845248
deetskies;23/05/2013 08:16;0;0;@DianaValerie it's interesting to me because i was diagnosed with PTSD first, then some doctors think i'm bipolar;;@DianaValerie;;3.37E+17;https://twitter.com/deetskies/status/337361335883034624
PHASENgo;23/05/2013 07:09;0;0; I Was Diagnosed with Bipolar : Now What? - Her Bipolar Life http:// fb.me/2od1lrSST;;;;3.37E+17;https://twitter.com/PHASENgo/status/337344582339682305
AislynnRain;23/05/2013 06:18;0;0;I Was Diagnosed with Bipolar : Now What? http:// psych.ly/163pked via @psychcentral;;@psychcentral;;3.37E+17;https://twitter.com/AislynnRain/status/337331566349017088
AislynnRain;23/05/2013 06:17;0;0; I Was Diagnosed with Bipolar : Now What? - Her Bipolar Life http:// fb.me/2aoqMiMVz;;;;3.37E+17;https://twitter.com/AislynnRain/status/337331464339324929
MHCBillings;23/05/2013 03:20;0;0; I Was Diagnosed with Bipolar : Now What? - Her Bipolar Life http:// fb.me/SdAMaH6k;;;;3.37E+17;https://twitter.com/MHCBillings/status/337286947405963264
KatGalaxy;23/05/2013 00:31;1;0;Read and pass along my new blog post! >> I Was Diagnosed with #Bipolar , Now What? http:// ow.ly/ldSM2;;;#bipolar;3.37E+17;https://twitter.com/KatGalaxy/status/337244216579207168
christenpresses;22/05/2013 23:44;0;0;Last night I got diagnosed with being bipolar , and I was upset. I sent the night listening to @jakemillermusic and @ddlovato . Their music >;;@jakemillermusic @ddlovato;;3.37E+17;https://twitter.com/christenpresses/status/337232399278698496
ChampionsCareer;22/05/2013 22:30;0;0;You are not alone, mood disorders affect millions.  I Was Diagnosed with Bipolar : Now What? http:// buff.ly/12SFxNv;;;;3.37E+17;https://twitter.com/ChampionsCareer/status/337213864070488064
jfborges;22/05/2013 12:48;0;0;I Was Diagnosed with Bipolar : Now What? http:// zite.to/11au0Mn;;;;3.37E+17;https://twitter.com/jfborges/status/337067394063294464
thadocta;22/05/2013 02:58;0;0; I Was Diagnosed with #Bipolar : Now What? | Her Bipolar Life http:// feedly.com/k/10KN55T Go to URL thehealthchain.com for online support;;;#bipolar;3.37E+17;https://twitter.com/thadocta/status/336918837247217667
hannahbil666;22/05/2013 02:17;0;0;@stephenfry I was diagnosed with severe depression/ bipolar 4 years ago and would like you to know how inspiring you are. Thankyou.;;@stephenfry;;3.37E+17;https://twitter.com/hannahbil666/status/336908565564497920
NAMIFC;21/05/2013 23:20;0;0;I Was Diagnosed with Bipolar : Now What? http:// fb.me/1BERTNJxZ;;;;3.37E+17;https://twitter.com/NAMIFC/status/336864191241654273
rheapannell;21/05/2013 23:18;0;0;I Was Diagnosed with Bipolar : Now What? http:// psych.ly/163pked via @psychcentral;;@psychcentral;;3.37E+17;https://twitter.com/rheapannell/status/336863609328136192
