username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
eliweir;16/06/2014 15:57;0;1;@BrutalPixie @samfromwgtn @mlr___ & then work for 72 hrs straight! I was diagnosed with BPD a few yrs ago - how many others undiagnosed?;;@BrutalPixie @samfromwgtn @mlr___;;4.78E+17;https://twitter.com/eliweir/status/478446268075626496
tinyelfling;14/06/2014 01:07;0;1;@IittIefIower When I was first diagnosed with BPD they tried to give me something for schizophrenia, too.;;@IittIefIower;;4.77E+17;https://twitter.com/tinyelfling/status/477497396973166592
ptsdforum;06/06/2014 19:57;0;0;Bpd Vs C-ptsd: I was originally diagnosed with PTSD. Now my new psychiatrist has diagnosed me with BPD . I unde... http:// bit.ly/1kGrO7J;;;;4.75E+17;https://twitter.com/ptsdforum/status/474882706820460545
diagnosedBPD;04/06/2014 23:35;0;0;PT - I think I feel more comfortable taking medication with my BPD diagnosis than when I was diagnosed with bipolar II. Weird huh?;;;;4.74E+17;https://twitter.com/diagnosedBPD/status/474212778979233792
nonBPDspouse;03/06/2014 19:31;3;2;When I was first diagnosed with #BPD in March 2013, they never actually told me that it was an official diagnosis. http:// myborderlinejourney.wordpress.com/2014/06/02/bpd -and-stigma-trigger-warning/ ;;;#bpd;4.74E+17;https://twitter.com/nonBPDspouse/status/473789158352486401
Dani_Chatters;02/06/2014 20:20;0;0;I was diagnosed with #bpd in October and decided to not start #dbt ...why am I denying myself this!;;;#bpd #dbt;4.73E+17;https://twitter.com/Dani_Chatters/status/473439084367855616
ProbablyRicky;01/06/2014 11:11;0;1;@michaeljhudson yep. I was diagnosed with bpd in 12' and I can honestly say that DBT really helped me.;;@michaeljhudson;;4.73E+17;https://twitter.com/ProbablyRicky/status/472938546236362753
Lib_fallenangel;31/05/2014 19:57;0;0;@namroommik i was horrified when i got my diagnosis. It was originally traits of bpd , but over time i have been fully diagnosed with bpd;;@namroommik;;4.73E+17;https://twitter.com/Lib_fallenangel/status/472708372421435392
SadbutSweet_;25/05/2014 08:12;0;0;Had a friend who thought she was borderline because she felt sad, she told me this right after I had said I was diagnosed with bpd;;;;4.70E+17;https://twitter.com/SadbutSweet_/status/470356760096931840
Buddahman34;24/05/2014 11:34;0;0;@BMarshall today I was diagnosed with BPD I know I have a long road ahead of me and a life long disease but I will deal with it.. It's scary;;@BMarshall;;4.70E+17;https://twitter.com/Buddahman34/status/470045033614565377
Andibpdwarrior;14/05/2014 12:40;0;0;This song makes me think of when I first diagnosed with BPD . Not perfect, but SO happy to be BETTER than I was .... http:// fb.me/3oNnzmztZ;;;;4.66E+17;https://twitter.com/Andibpdwarrior/status/466437855792087040
foxone1;10/05/2014 04:31;0;0;@ggome13 I think she has BPD because that's how I felt now I know that is not so because I was diagnosed with BPD real fear of abandonment;;@ggome13;;4.65E+17;https://twitter.com/foxone1/status/464865343060467712
Depressedxx1;01/05/2014 08:03;0;4;I was diagnosed with Dyslimbia ( BPD ) today which is Borderline Personality Disorder and I was proscribed Prozac;;;;4.62E+17;https://twitter.com/Depressedxx1/status/461657159202136064
BPD_Stigma_Free;30/04/2014 17:12;0;0;Flashback: Video from 2010 When I Was First Diagnosed with BPD http:// wp.me/p3kYWo-1cx;;;;4.61E+17;https://twitter.com/BPD_Stigma_Free/status/461432925452398592
BPD_Stigma_Free;30/04/2014 17:12;0;0;Flashback: Video from 2010 When I Was First Diagnosed with BPD http:// wp.me/p3kYWo-1cx http:// fb.me/6Io3KHiwk;;;;4.61E+17;https://twitter.com/BPD_Stigma_Free/status/461432924508680192
Ekranowa_Lalka;23/04/2014 02:11;0;0;@Dani_BVB_Scared I was diagnosed with BPD earlier this year. I want you to know, because we used to talk a lot. Miss you a little. xo;;@Dani_BVB_Scared;;4.59E+17;https://twitter.com/Ekranowa_Lalka/status/458669509432586241
ask_experts;21/04/2014 16:57;0;0;Topic: I was recently diagnosed with BPD . It helped because I was able to become more self-aware, but now I... http:// fb.me/D8MfB5jV;;;;4.58E+17;https://twitter.com/ask_experts/status/458167720131829760
youarethesong;11/04/2014 23:03;0;5;On 4/11/13 I was hospitalized & diagnosed with BPD . I'm not even ashamed anymore. I am not my disorder & I'm proud of how far I've come.;;;;4.55E+17;https://twitter.com/youarethesong/status/454635732918075392
CassJustCass;31/03/2014 04:44;0;0;@BPDFFS @Mozgirl71 .. I was originally diagnosed with bipolar long before BPD . Still not sure if bipolar is accurate or not. #BPDchat;;@BPDFFS @Mozgirl71;#bpdchat;4.50E+17;https://twitter.com/CassJustCass/status/450373108403568640
amindfulmuser;31/03/2014 04:34;0;0;@BPDFFS #BPDChat 1/2 I was initially diagnosed with depression and now have a mixture of bipolar and bpd . Makes it difficult to treat;;@BPDFFS;#bpdchat;4.50E+17;https://twitter.com/amindfulmuser/status/450370571587837952
ask_experts;27/03/2014 23:20;0;0;Topic: How am I supposed to get professionals to reassess me? I was diagnosed with BPD just after I turned 18,... http:// fb.me/12wLsFd60;;;;4.49E+17;https://twitter.com/ask_experts/status/449204269292343296
oriannacrafting;21/03/2014 11:43;0;0;@AgainstSuicide I was like that in school and was diagnosed with nervous stomach. I have bipolar and BPD .;;@AgainstSuicide;;4.47E+17;https://twitter.com/oriannacrafting/status/446854597886242816
AsheMareexoxo;20/03/2014 00:57;0;1;@Kelli_Maxx @torisloanxxx I was diagnosed with BPD almost 2 years ago but I've been in and out of therapy since I was 8.;;@Kelli_Maxx @torisloanxxx;;4.46E+17;https://twitter.com/AsheMareexoxo/status/446329578265403392
hollanass;19/03/2014 01:12;0;2;I had a dream one of my kids at work was diagnosed with bpd and was being put up for adoption because of it and I was crying and crying.;;;;4.46E+17;https://twitter.com/hollanass/status/445971075034521600
chloekacedan;17/03/2014 00:52;0;0;@BethanyWhitts If you have any questions about BPD please ask me. I'm 24 and got diagnosed with BPD when I was 18. I know how complex it is;;@BethanyWhitts;;4.45E+17;https://twitter.com/chloekacedan/status/445241328411344896
PP_Sian;14/03/2014 05:22;0;0;@BeckyBedbug I was recently diagnosed with bpd traits and it seems it's common amoungst people with that. i've had probs with it for years!;;@BeckyBedbug;;4.44E+17;https://twitter.com/PP_Sian/status/444222093660815360
fortreecitygone;10/03/2014 17:29;0;0;relationship and i even tried telling her that i was recently diagnosed with bpd but she just sorta brushed it off and said it didn't matter;;;;4.43E+17;https://twitter.com/fortreecitygone/status/442955439815528448
eoin_malachi;09/03/2014 05:46;3;1;@Tweetinggoddess @All_The_Buzz @dolledupie @RadioActiveIE great to hear I was diagnosed with BPD a year ago but have lived with it for years;;@Tweetinggoddess @All_The_Buzz @dolledupie @RadioActiveIE;;4.42E+17;https://twitter.com/eoin_malachi/status/442416012961779713
Scott1984_FP;07/03/2014 22:33;0;1;2Of2 @TimeToChange Or Is It I Just Spot #BoderlinePersonalityDisorder / #BPD Myself More, I Was Only Diagnosed With It/Found About It In 2013;;@TimeToChange;#boderlinepersonalitydisorder #bpd;4.42E+17;https://twitter.com/Scott1984_FP/status/441944720248676352
raisedwaves1;06/03/2014 09:48;0;0;@emskurtsies but like?? do you have to disclose it there? like i was diagnosed with bpd and depression and ptsd but my boss doesn't know;;@emskurtsies;;4.41E+17;https://twitter.com/raisedwaves1/status/441389866991898624
Lil_RedCorvette;05/03/2014 04:04;0;0;I was diagnosed with BPD in 2009.;;;;4.41E+17;https://twitter.com/Lil_RedCorvette/status/440940951050412032
Joanna_Adams;04/03/2014 01:52;0;0;@Rethink_ it is! It's been 14 years and I've just been diagnosed with BPD , I was just palmed off with having. Depression/postnatal;;@Rethink_;;4.41E+17;https://twitter.com/Joanna_Adams/status/440545201346871296
Mynx999;02/03/2014 23:47;1;0;@ShaunaSayomi when I was diagnosed with BPD doctors told me that it's not shocking since I'm so smart and that there's often a correlation.;;@ShaunaSayomi;;4.40E+17;https://twitter.com/Mynx999/status/440151354338586624
ihaveborderline;26/02/2014 14:14;0;1;@Abellamena I know how that feels, at least I know what it is now, before I was diagnosed with BPD I had no idea;;@Abellamena;;4.39E+17;https://twitter.com/ihaveborderline/status/438557562104209408
MsCityRedGirl;26/02/2014 09:11;0;0;@meglos1976 been on anti D since I was 17 I'm now nearly 29. Diagnosed with BPD last year. But no follow up. I'm a Mental Health worker.;;@meglos1976;;4.38E+17;https://twitter.com/MsCityRedGirl/status/438481426699522048
MomStrong_;26/02/2014 00:18;0;1;@MotherLunaverse yeah, I remember that. I was diagnosed with ADD as a teen, but I never took anything for it. Turns out I have BPD which;;@MotherLunaverse;;4.38E+17;https://twitter.com/MomStrong_/status/438347394066169856
Ink184;22/02/2014 20:06;0;0;@olahreiche27 I was diagnosed with bpd 6 years ago. The whole gig has been a learning process on how to deal with this horrible monster.;;@olahreiche27;;4.37E+17;https://twitter.com/Ink184/status/437196820767576064
amindfulmuser;19/02/2014 06:09;0;0;@BPDFFS 1/2 unfortunately not at the time. She said I was too young to be diagnosed with bpd and that she thought it was probably bipolar.;;@BPDFFS;;4.36E+17;https://twitter.com/amindfulmuser/status/435898948747014145
a_louisem;18/02/2014 04:52;0;0;@oculos_evacuat Well I was diagnosed with BPD back in 2012 and never took it seriously - now I've gone back to Adult Mental Health;Waltham Forest, England;@oculos_evacuat;;4.36E+17;https://twitter.com/a_louisem/status/435517114032873472
mcsquishie;15/02/2014 05:36;0;0;Photo: hmacbeth: The first step is admitting you have a problem. I was diagnosed with BPD and bipolar... http:// tmblr.co/ZPhDkx17PYJwD;;;;4.34E+17;https://twitter.com/mcsquishie/status/434441152138584064
Judge_Jaime;15/02/2014 00:03;0;0;I was diagnosed with BPD the first time I went to the hospital last year. They never told me. I found out Wednesday. #ThatsPerfect;;;#thatsperfect;4.34E+17;https://twitter.com/Judge_Jaime/status/434357291253391360
YoLoMoneDOE;06/02/2014 23:11;0;0;I was diagnosed with BPD and on days like this I see why;;;;4.31E+17;https://twitter.com/YoLoMoneDOE/status/431445089663975424
milnestacey;06/02/2014 19:06;0;0;@TimetoChange i was diagnosed with BPD around 9 months ago but been too ashamed to share it. Not now! #TimetoTalk pic.twitter.com/dnW9sl42fm;;@TimetoChange;#timetotalk;4.31E+17;https://twitter.com/milnestacey/status/431383482162769920
MSKRAZIE;03/02/2014 09:09;0;3;once upon a time when i got thrown into the psych ward lol no lie.. i was diagnosed with BPD borderline personality disorder& yup thats me.;;;;4.30E+17;https://twitter.com/MSKRAZIE/status/430146023340515328
PostPartumPost;28/01/2014 18:25;0;0;from the web: Does BPD get worse with postpartum depression? - Yahoo Answers: I was diagnosed with ... http:// bit.ly/1nbVWbv #postpartum;;;#postpartum;4.28E+17;https://twitter.com/PostPartumPost/status/428111695429398528
ThatHappyBlonde;21/01/2014 11:24;0;1;When I was diagnosed with BPD I was told no one would be able to fall in love with me. They were wrong. #EndTheStigma;;;#endthestigma;4.25E+17;https://twitter.com/ThatHappyBlonde/status/425468944758358016
etreIibre;21/01/2014 07:25;0;0;me to my doctor well my moods are too rapidly cycling to be bipolar but i was tentatively diagnosed with bpd  doctor dont be silly;;;;4.25E+17;https://twitter.com/etreIibre/status/425408781925642241
Scott1984_FP;20/01/2014 15:53;0;1;@BBCBreakfast @MindCharity I Suffer From Clinical Depression,Anxiety,Odd OCD Habbits/Traits,&Found Out By Accident I Was Diagnosed With #BPD;Haringey, England;@BBCBreakfast @MindCharity;#bpd;4.25E+17;https://twitter.com/Scott1984_FP/status/425174197955211264
Scott1984_FP;20/01/2014 15:44;0;3;WOW @BBCBreakfast You've Got An Borderline Personality Disorder #BPD Patient On Tv :) I Was Diagnosed With #BPD In 2013, Suffer Depression;Haringey, England;@BBCBreakfast;#bpd #bpd;4.25E+17;https://twitter.com/Scott1984_FP/status/425172044247216128
bc_bossbitch;19/01/2014 10:40;0;0;I was diagnosed with BPD a while back and I thought I knew what it was.. I just looked it up and I'm honestly crying.. That's how I am?;;;;4.25E+17;https://twitter.com/bc_bossbitch/status/424733069006737409
shifting_self;06/01/2014 16:46;0;0;@Shaananigans well I was only recently diagnosed with BPD a month ago, so now part of my journey is making those around me aware;;@Shaananigans;;4.20E+17;https://twitter.com/shifting_self/status/420114051814129664
Scott1984_FP;22/12/2013 19:52;0;1;(1Of2) @Inkedf I Was Going To Say Being Diagnosed With #BorderlinePersonalityDisorder #BPD At 16 Years Old Is Quiet Young,Even For 18, No;Bournemouth, England;@Inkedf;#borderlinepersonalitydisorder #bpd;4.15E+17;https://twitter.com/Scott1984_FP/status/414725009287155712
Scott1984_FP;22/12/2013 19:49;0;1;@Inkedf I Was Going To Say 16 Quiet Young To Be Diagnosed With #BorderlinePersonalityDisorder #BPD :/;Bournemouth, England;@Inkedf;#borderlinepersonalitydisorder #bpd;4.15E+17;https://twitter.com/Scott1984_FP/status/414724455068622848
HeyMisfit;19/12/2013 21:36;0;0;@Nicki_126 I was diagnosed at 17. Wasn't diagnosed with BPD until 21 bc noone knew wtf it was until my wonderful current psych.;;@Nicki_126;;4.14E+17;https://twitter.com/HeyMisfit/status/413664106986889216
BPD_Patient;19/12/2013 13:47;0;0;I was earlier diagnosed with #Depression even mild form of #Schizophrenia before finally being diagnosed with #BPD;;;#depression #schizophrenia #bpd;4.14E+17;https://twitter.com/BPD_Patient/status/413546179868119041
AEJ1967;12/12/2013 20:05;1;0;@MindsLikeOurs B4 I was diagnosed with BPD in 2009 I had a really good CBT therapist who helped me with Clinical Depression,still use skills;;@MindsLikeOurs;;4.11E+17;https://twitter.com/AEJ1967/status/411104420315676672
DaydreamDebbie;08/12/2013 01:56;1;1;@YVC_Bristol I was diagnosed with BPD 6 years ago & I felt I was going round in desperate circles until I discovered Mindfulness last year.;;@YVC_Bristol;;4.09E+17;https://twitter.com/DaydreamDebbie/status/409380979061428225
OrgasmicLuke;25/11/2013 09:22;0;0;@elisalck i was diagnosed with BPD and for my chronic anxiety, panic attacks and phobia of people ..;;@elisalck;;4.05E+17;https://twitter.com/OrgasmicLuke/status/404782138291421185
Borderline_Lee;20/11/2013 06:45;0;0;for the record i was diagnosed with #BPD in August 2013, along with Asperger Syndrome and DID. Ive been detained on a 136 5 times this year.;;;#bpd;4.03E+17;https://twitter.com/Borderline_Lee/status/402930629362208768
LizzieOusby;15/11/2013 19:44;0;0;Question in the Inbox: Controling automatic emotional responses - beating-bpd: Hi, I was diagnosed with BPD ... http:// tmblr.co/ZMIdvp_SXbgS;;;;4.01E+17;https://twitter.com/LizzieOusby/status/401314876666437633
Glass1ncision;15/11/2013 11:04;0;0;@booyouhorse For me personally, the day I was diagnosed with BPD was the happiest day of my life. It meant all the searching was over.;;@booyouhorse;;4.01E+17;https://twitter.com/Glass1ncision/status/401183791412047872
littlepumacub;11/11/2013 05:28;0;1;@BPDFFS ( I was not diagnosed with bpd but a nonspecific pd, so I have bp traits only.) it helps explain problems I have #BPDChat;;@BPDFFS;#bpdchat;4.00E+17;https://twitter.com/littlepumacub/status/399649691840679936
elizabethdanger;05/11/2013 11:27;0;0;I don't talk a lot about when I was diagnosed with BPD because I'm still scared there are people that will treat me differently because of-;;;;3.98E+17;https://twitter.com/elizabethdanger/status/397565686613946368
Glass1ncision;28/10/2013 05:25;0;1;When I was correctly diagnosed with BPD I was also given the diagnoses of Major Depressive Disorder. #bpdchat;;;#bpdchat;3.95E+17;https://twitter.com/Glass1ncision/status/394575562145931264
Kevin_logan1987;28/10/2013 05:15;1;1;@BPDFFS i realised i had depression before i was diagnosed with #bpd at the mental unit. I pretend im fine everyday,im good at it #BPDChat;;@BPDFFS;#bpd #bpdchat;3.95E+17;https://twitter.com/Kevin_logan1987/status/394573097765847040
lordofparis;25/10/2013 23:12;0;0;Well I was diagnosed with depression and an anxiety disorder possibly bpd and life goes on.;;;;3.94E+17;https://twitter.com/lordofparis/status/393756881866338304
StitchedFlower;21/10/2013 06:55;0;0;#20ThingsAboutMe I was diagnosed with BPD last year.;;;#20thingsaboutme;3.92E+17;https://twitter.com/StitchedFlower/status/392061528679002112
organiclemon;15/10/2013 00:29;0;0;@PsychiatrySHO I agree with diagnosis. Until I was diagnosed with BPD I was told I was untreatable. When diagnosed, told treatable. Better.;;@PsychiatrySHO;;3.90E+17;https://twitter.com/organiclemon/status/389790103553323008
KTButterfly88;11/10/2013 10:00;0;0;@BMarshall thank you for speaking out. I was officially diagnosed with BPD in 2007. It's been a long hard battle but I've seen the light.;;@BMarshall;;3.88E+17;https://twitter.com/KTButterfly88/status/388484283637055488
Morethanquirks;08/10/2013 02:27;0;0;@SeeinHinessight I was recently diagnosed with BPD . Now when I smack strangers I have a formal dx's that explains why.;;@SeeinHinessight;;3.87E+17;https://twitter.com/Morethanquirks/status/387282947570552832
Anorexicist_;22/09/2013 17:55;0;0;@fatndsad I was diagnosed with BPD and looking back realise I've had the symptoms for years... My ED and depression just took over x;;@fatndsad;;3.82E+17;https://twitter.com/Anorexicist_/status/381718321504481280
iamkyeonshinlae;18/09/2013 18:48;0;0;2 yrs ago, i was diagnosed with #bpd . I was terrified and was kept on asking myself Why am i the way http:// instagram.com/p/eZguWdwTA-/;;;#bpd;3.80E+17;https://twitter.com/iamkyeonshinlae/status/380282212392108032
pharahime;17/09/2013 02:31;0;0;@yumitolesson That's really interesting. I was diagnosed with BPD at age 18 or 19.;;@yumitolesson;;3.80E+17;https://twitter.com/pharahime/status/379674020590796800
BorderlineLife1;15/09/2013 06:51;0;0;thevoodooprincess asked: I am so glad this blog exists. I was just recently diagnosed with BPD and I need... http:// tmblr.co/ZZZGIxv2bC7s;;;;3.79E+17;https://twitter.com/BorderlineLife1/status/379014681819873280
ptsdforum;12/09/2013 01:09;0;0;Confessing To My Therapist: So, I've been seeing my therapist for over 2 years. I was never diagnosed with BPD ... http:// bit.ly/1g0w2kx;;;;3.78E+17;https://twitter.com/ptsdforum/status/377841352660496384
_kayleighsays;11/09/2013 20:40;0;0;So, the CPN wasn't sure why I was diagnosed with BPD as it should've been a psychiatrist assessing me.;;;;3.78E+17;https://twitter.com/_kayleighsays/status/377773662570434560
silva_jencries;11/09/2013 16:50;0;0;@lenajackson5 yea that it does... I was also diagnosed with BPD and in my treatment I took DBT classes which help a lot with anxiety;;@lenajackson5;;3.78E+17;https://twitter.com/silva_jencries/status/377715765677670400
bpd_newbie;27/08/2013 13:37;0;2;16 months ago i was hopeless, sectioned & diagnosed with #bpd . today, with peaceful pridewaves washing over me, i finished #dbt #recovery;;;#bpd #dbt #recovery;3.72E+17;https://twitter.com/bpd_newbie/status/372231427187695616
lizardqveen;27/08/2013 12:54;0;0;"@jocethetip I remember when I was diagnosed with depression and BPD , I was so completely utterly ashamed. And my psychiatrist said to me;";;@jocethetip;;3.72E+17;https://twitter.com/lizardqveen/status/372220527688966144
LandwerVicki;17/08/2013 09:18;0;0;@BPDFFS I was recently diagnosed with BPD . Any advice?;Rochester, MN;@BPDFFS;;3.69E+17;https://twitter.com/LandwerVicki/status/368542335002370048
idk_hemmo;12/08/2013 18:55;0;0;@Chelsea5SOS @idkmimma yeah im sure they're linked, I was diagnosed with depression first though and I think they found out about Bpd Later;;@Chelsea5SOS @idkmimma;;3.67E+17;https://twitter.com/idk_hemmo/status/366875681566629889
borderlinefemme;12/08/2013 01:02;0;0;Once I was diagnosed with BPD it was a relief b/c I finally knew why I was the way I was . But the relief didn't last long..;;;;3.67E+17;https://twitter.com/borderlinefemme/status/366605431029776385
riverkaat;24/07/2013 08:16;0;0;@diasporadic679 lol. I was the only one who turned up today. Next week 3 new people diagnosed with bpd join in for dbt.;;@diasporadic679;;3.60E+17;https://twitter.com/riverkaat/status/359829400767836160
F_ckDepression;22/07/2013 22:42;0;0;DEAR DIKMA: I was diagnosed with BPD , depression and anxiety when I was 18, I am now 25. After being with my... http:// fb.me/2yV1cDwfS;;;;3.59E+17;https://twitter.com/F_ckDepression/status/359322627036704768
LilMiss_Prozac;11/07/2013 11:06;0;0;#KnowYourAnon I was diagnosed with depression at 11 and BPD at 15.;;;#knowyouranon;3.55E+17;https://twitter.com/LilMiss_Prozac/status/355161247781621760
Smitchalot;09/07/2013 17:14;0;0;Have been reading a lot of articles about BPD ... I was aware of Bipolar, and OCD. Odd being diagnosed with something you're unaware of.;;;;3.55E+17;https://twitter.com/Smitchalot/status/354528920814620672
KatesChaos;08/07/2013 11:15;0;0;@heylandsberg @RumBraker 2: just attracts ALWAYS being sick. I was diagnosed with BPD & when I stopped labelling, change happened.;;@heylandsberg @RumBraker;;3.54E+17;https://twitter.com/KatesChaos/status/354076249594925056
WomenSurviving;25/06/2013 04:15;0;0;After years of physical,psychological abuse I was diagnosed as PTSD. 2 yrs later i was diagnosed with Bi Polar disorder.I'm BPD but FREE!;;;;3.49E+17;https://twitter.com/WomenSurviving/status/349259501653852160
LithChronicles;25/06/2013 03:59;0;0;From the Inbox: I am 28 years old. I was diagnosed with bipolar 1 with schizophrenic tendencies and BPD when I was ... http:// fb.me/IItMJWiv;;;;3.49E+17;https://twitter.com/LithChronicles/status/349255362282655744
LithChronicles;24/06/2013 02:20;0;0;From the inbox: Hey. Just wondering I was diagnosed with BPD and have many extras like depression anxiety eating... http:// fb.me/SONja83s;;;;3.49E+17;https://twitter.com/LithChronicles/status/348868225498497024
LivingintheWell;15/06/2013 21:29;0;0;Shocked that I was also diagnosed with Atypical Bipolar #bipolar #bpd Borderline Personality Disorder Atypical Bipolar I'm messed up :(;;;#bipolar #bpd;3.46E+17;https://twitter.com/LivingintheWell/status/345895910762496000
JodiAriasNeedle;11/06/2013 09:58;0;2;@Merinass1498 @JodisDiary @jslacker2 I was diagnosed with BPD 6 years ago. But due to childhood trauma. Which is the CORRECT diagnosis;;@Merinass1498 @JodisDiary @jslacker2;;3.44E+17;https://twitter.com/JodiAriasNeedle/status/344272270916743168
BPD_Stigma_Free;23/05/2013 09:45;0;0;Flashback: Video from 2010 When I Was First Diagnosed with Borderline Personality Disorder http:// fb.me/2nySnm8Gz;;;;3.37E+17;https://twitter.com/BPD_Stigma_Free/status/337383864492228608
KlBalibrera;22/05/2013 08:47;0;0;@NancyGraceHLN I was diagnosed with BPD at 19 and I never ever killed or thought of killing any of my lovers. Jodi is just a psycho!!;;@NancyGraceHLN;;3.37E+17;https://twitter.com/KlBalibrera/status/337006804821217282
sarahthesheepu;16/05/2013 03:48;0;0;@Steven_Coles_ please i lost my job in mental health because i was diagnosed with BPD there is even stigma within #mhchat;;@Steven_Coles_;#mhchat;3.35E+17;https://twitter.com/sarahthesheepu/status/334757149907513346
AnarchaSxworker;13/05/2013 22:19;0;0;@katabaticesque @AskMissAlice written off by everyone like I did when I was diagnosed with bpd .;;@katabaticesque @AskMissAlice;;3.34E+17;https://twitter.com/AnarchaSxworker/status/333949592880152576
jennjen70;11/05/2013 01:02;0;0;@JustifyTravis I don't need to research anything cause I was diagnosed with BPD years ago. So r u saying I don't have feelings;;@JustifyTravis;;3.33E+17;https://twitter.com/jennjen70/status/332903420853903360
phillippebailey;09/05/2013 19:53;0;0;@Essex_CBT_DBT hello, just a quick question, when being diagnosed with #bpd i was told my problems lay in my #schema , is #dbt suitable 4 me?;;@Essex_CBT_DBT;#bpd #schema #dbt;3.32E+17;https://twitter.com/phillippebailey/status/332463416251916288
TinyO_oRatty;02/05/2013 23:57;0;0;@IamCarrieeeeee @nuttylotte I was originally diagnosed with bi polar,then one psych said BPD and that was that,A-Typical BPD stuck;;@IamCarrieeeeee @nuttylotte;;3.30E+17;https://twitter.com/TinyO_oRatty/status/329988085712564225
SolarShiva;02/05/2013 03:24;0;0;@ValaBlack @LexaShmexa gee, sounds just like me, & yes, I was diagnosed with BPD . Best part, can't afford help & none avlb since I have ins.;;@ValaBlack @LexaShmexa;;3.30E+17;https://twitter.com/SolarShiva/status/329677824967462913
moneypenny1985;02/05/2013 00:19;0;1;May is BPD month. I was diagnosed with this 5 years ago. I want to reduce the stigma associated with mental illness pic.twitter.com/Ypi4yQ8ks9;;;;3.30E+17;https://twitter.com/moneypenny1985/status/329631170302189569
AllieOhhhhh;01/05/2013 21:31;0;0;I was diagnosed with BPD 3 years ago. Understanding this disorder has helped me SO much. Raise awareness!;;;;3.30E+17;https://twitter.com/AllieOhhhhh/status/329588918934724608
DowntheCenterDT;30/04/2013 21:32;0;0;Today's post comes from the heart. I talk about how I was diagnosed with BPD and what the label means to me.... http:// fb.me/2rtow4286;;;;3.29E+17;https://twitter.com/DowntheCenterDT/status/329226631363309569
Kazcita;25/04/2013 07:09;0;0;@stillicides > their exes was diagnosed with BPD over the net. When I pointed out Id been with my partner for 8/9 years at the time, I was >;Newtownabbey, Northern Ireland;@stillicides;;3.27E+17;https://twitter.com/Kazcita/status/327197733784006656
bowlergrl;23/04/2013 08:17;0;0;It's hard to believe that it's been 2 years since I was diagnosed with BPII and BPD . I certainly have come a long way, that's for sure.;;;;3.26E+17;https://twitter.com/bowlergrl/status/326489997232467968
chitowntoni;17/04/2013 10:43;0;0;@Jodiannarias I was also diagnosed with bpd keep your chin up;;@Jodiannarias;;3.24E+17;https://twitter.com/chitowntoni/status/324352298618875906
_kayleighsays;04/04/2013 21:03;0;1;So, I was diagnosed with BPD last Tuesday after a series of 3 assessments. I was given a follow up appointment for the end of this month;;;;3.20E+17;https://twitter.com/_kayleighsays/status/319797452150562816
RayvenMental;31/03/2013 04:01;0;0;@BiPolarQueen2 I was diagnosed with traits 5 years ago then was diagnosed a few years back full bpd then they said it was a misdiagnosis til;;@BiPolarQueen2;;3.18E+17;https://twitter.com/RayvenMental/status/318090593244942336
Pirate_Mike;28/03/2013 01:30;0;0;According to this letter it's to do with dealing with common difficulties did my doctor forget to tell them I was diagnosed with BPD ?;;;;3.17E+17;https://twitter.com/Pirate_Mike/status/316965565883375617
karlknight79;19/03/2013 05:10;0;0;@WayneElcock kinda feel the same I was a tearaway had kids grew up gt diagnosed with #bpd lucy has #aspergers #autism I feel now I want to;;@WayneElcock;#bpd #aspergers #autism;3.14E+17;https://twitter.com/karlknight79/status/313759383135862784
JBParias;18/03/2013 10:40;0;0;@livingbdp It started when I was young 2. I started on anxiety meds when I was 9. I was diagnosed with BPD about 3 years ago.;;@livingbdp;;3.13E+17;https://twitter.com/JBParias/status/313480017969545216
hmmasoud;14/03/2013 20:52;0;0;@NisreenYacoub Dr. Nisreen, I was diagnosed with BPD , but I couldn't find any place for DBT. Could you plz help me if you have any info. Thx;;@NisreenYacoub;;3.12E+17;https://twitter.com/hmmasoud/status/312184362936438784
momgosomething;11/03/2013 06:35;0;0;@BoredAndBonkers I'm on a cocktail...my pdoc is the bartender. I stopped taking that too when I was diagnosed with BPD . Things crap out;;@BoredAndBonkers;;3.11E+17;https://twitter.com/momgosomething/status/310881580333797376
frnkxo;10/03/2013 10:56;0;0;laughing @the fact that my mom still thinks im lying about being bipolar even though i was diagnosed with that and bpd like 2 yrs ago haha;;@the;;3.11E+17;https://twitter.com/frnkxo/status/310584813688090624
markswendy;10/03/2013 02:33;0;0;How old were you when you were finally diagnosed with #BPD ? I was 37.;;;#bpd;3.10E+17;https://twitter.com/markswendy/status/310458217547300864
JCH999;09/03/2013 03:09;0;0;@DoctorChristian After 20 years of merry go rounds, I was finally diagnosed with BPD this week. I feel the NHS have let me down badly. =O(;;@DoctorChristian;;3.10E+17;https://twitter.com/JCH999/status/310105049130995712
reb8797;02/03/2013 18:06;0;1;B4 I was diagnosed with #bpd I didn't realise we felt things much more intense than others,i thought I was weak, but now I know I am strong;;;#bpd;3.08E+17;https://twitter.com/reb8797/status/307793966269595648
AnjelikaSimsek;28/02/2013 02:02;0;0;I wish I had never been diagnosed with BPD . With another diagnosis yet similar behaviour I was treated so differently.;;;;3.07E+17;https://twitter.com/AnjelikaSimsek/status/306826754704687104
