username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Samjacqueline13;29/01/2015 00:28;0;0;Because 2 years ago I was diagnosed with depression and severe anxiety #BellLetsTaIk;;;#bellletstaik;5.60E+17;https://twitter.com/Samjacqueline13/status/560474574559911936
SammiePhillips1;30/04/2014 18:34;0;0;@ThePerfumeShop When i was diagnosed with anxiety , i had to be bold and fearless for my son everyday even though i felt soo scared xx;;@ThePerfumeShop;;4.61E+17;https://twitter.com/SammiePhillips1/status/461453615870533632
SamReidSays;07/01/2016 04:13;14;42;At first I was afraid, I was petrified. Then I was diagnosed with generalized anxiety .;;;;6.85E+17;https://twitter.com/SamReidSays/status/684830196596404224
SamuelSmithNZ;11/08/2016 10:05;0;1;Yesterday I was diagnosed with anxiety and depression but I am so glad I have a great family a wonderful girlfriend and everyone on here;;;;7.64E+17;https://twitter.com/SamuelSmithNZ/status/763557003549483008
samwenban;03/11/2015 20:31;0;0;Last year I was diagnosed with an anxiety disorder. This is the reason why I changed from teaching to youth work. URL tes.com/news/school-ne ws/breaking-news/teaching-among-top-three-most-stressed-occupations ;;;;6.62E+17;https://twitter.com/samwenban/status/661521053596778496
sanchezxian;01/08/2016 03:32;0;2;I feel like when I was diagnosed with anxiety , that wasn't all of it. my doctor didn't run proper tests and I feel like it might be worse.;;;;7.60E+17;https://twitter.com/sanchezxian/status/759834063507030016
SandraMBBT;18/09/2015 03:02;0;0;@annaclendening My name is Sandra and I am 14 years old, for months I was diagnosed with anxiety and depression. I would like to talk to you;;@annaclendening;;6.45E+17;https://twitter.com/SandraMBBT/status/644587354783633409
sanna_alqadri;19/10/2016 15:00;0;0;I was diagnosed with severe depression and moderate anxiety and i have been able to keep them under control for a very long time;;;;7.89E+17;https://twitter.com/sanna_alqadri/status/788635840675274752
sarabloodsworth;24/07/2015 22:12;0;0;@carlie_dawn I was just diagnosed with Social Anxiety Disorder back in the school year. I went to my doctor for therapy and it helped;;@carlie_dawn;;6.25E+17;https://twitter.com/sarabloodsworth/status/624582874587627520
saracal34;15/08/2016 06:19;0;5;When I was almost 23, I was diagnosed with an anxiety disorder&starting therapy. Now I'm almost 24 &feel SO much happier. Help helps, guys.;;;;7.65E+17;https://twitter.com/saracal34/status/764949512028684288
Sarah___cat;06/01/2016 06:46;0;0;@KiBA_WoLF Well I was diagnosed with social anxiety 3 years ago by the same doctor. I'm against self diagnosing (AKA, Tumblr diagnosing).;;@KiBA_WoLF;;6.85E+17;https://twitter.com/Sarah___cat/status/684506292015251456
Sarah_Daae;16/09/2016 04:51;0;1;@hell0imSarah_ this was me this time last month I was so unhappy - even was diagnosed with depression and anxiety .. I left and now im happy;;@hell0imSarah_;;7.77E+17;https://twitter.com/Sarah_Daae/status/776523920090533889
Sarahbeth___95;09/06/2015 06:03;0;0;6. Yes, I was diagnosed with depression and severe anxiety about a year and a half ago.;;;;6.08E+17;https://twitter.com/Sarahbeth___95/status/608031567324315648
Sarahbeth___95;19/05/2015 12:46;0;1;@RedHotPolitics at least I'm not going twice a week anymore like I was when I was diagnosed with my depression & anxiety on top of my ED;;@RedHotPolitics;;6.01E+17;https://twitter.com/Sarahbeth___95/status/600522994373554176
sarahcastic;04/08/2014 08:40;0;1;@eehouls i am, these are great tweets. thanks for your honesty. i was diagnosed with anxiety at 20 and suddenly my whole life made sense.;;@eehouls;;4.96E+17;https://twitter.com/sarahcastic/status/496093215364493312
sarahdanielle88;21/01/2016 22:48;0;0;@paulina_frank @PBandJenelley_1 I was diagnosed with anxiety and depression I would of done a lot worse then what she did;;@paulina_frank @PBandJenelley_1;;6.90E+17;https://twitter.com/sarahdanielle88/status/690184256044298240
SarahEHoll;05/01/2016 21:39;0;0;@BryndenBFish I mean, the other major thing in my 20s/30s is that in my teens I was diagnosed with depression. 20s, depression and anxiety;;@BryndenBFish;;6.84E+17;https://twitter.com/SarahEHoll/status/684368660534710272
sarahmaxine91;11/06/2016 06:51;0;1;@Jaclynhill @em_carelli I have this type of anxiety I was diagnosed with Self blaming anxiety . The war in my head is exhausting. Love u.;;@Jaclynhill @em_carelli;;7.41E+17;https://twitter.com/sarahmaxine91/status/741402310304096256
SarahOfMars;21/08/2015 22:53;0;0;I guess I should say yesterday I was professionally diagnosed with generalized anxiety and a mild form of OCD.;;;;6.35E+17;https://twitter.com/SarahOfMars/status/634740122299310080
SarahSkylar180;22/06/2016 10:29;0;1;And you know what I was diagnosed with !? After all that!? Severe anxiety . He's sending me to psychotherapy and behavioral therapy;;;;7.45E+17;https://twitter.com/SarahSkylar180/status/745443569238872066
Sassie_Cassieee;11/10/2015 16:22;0;0;@xChristinaatee I'm like this every time I go back to KS, doesn't matter who I'm around. But I was diagnosed with severe anxiety at age 11;;@xChristinaatee;;6.53E+17;https://twitter.com/Sassie_Cassieee/status/653123567354167296
sassygayventus;26/10/2015 12:13;0;1;@LEVKAWA and she started bullying me and I was like girl, I was actually diagnosed with anxiety by a doctor I don't do it to be mean;;@LEVKAWA;;6.58E+17;https://twitter.com/sassygayventus/status/658496588986236929
sassykaaay;11/10/2016 01:48;1;4;Two years ago I was diagnosed with bipolar disorder, PTSD and anxiety . And I am still happy. #WorldMentalHealthDay;;;#worldmentalhealthday;7.86E+17;https://twitter.com/sassykaaay/status/785537471832399872
SassyLittleEq;23/02/2016 02:36;0;2;#KnowYourAnon I was diagnosed with Generalized Anxiety Disorder when I was 8, dysthymia (chronic depression) in high school, & ADHD last yr;;;#knowyouranon;7.02E+17;https://twitter.com/SassyLittleEq/status/701837888992972800
SassyLittleEq;15/01/2015 12:28;0;0;@AllAmericanEQ I was diagnosed with a Generalized Anxiety Disorder when I was 8 and it kept getting worse so I went on medicine 4 years ago;;@AllAmericanEQ;;5.56E+17;https://twitter.com/SassyLittleEq/status/555582219159609344
SassyLittleEq;17/07/2014 12:02;0;1;#confession I was diagnosed with an anxiety disorder when I was 8 and coping with it everyday is my biggest challenge in life;;;#confession;4.90E+17;https://twitter.com/SassyLittleEq/status/489621135978659840
sassyradish;29/04/2016 05:36;0;0;by contrast, my return to work, was a walk in the park. i was diagnosed with postpartum anxiety + was put on medication. cc @megfoye;;@megfoye;;7.26E+17;https://twitter.com/sassyradish/status/725800884152717314
satekeaman;28/01/2016 08:15;1;0;Last year after losing my sister I was diagnosed with mild depression and severe anxiety . Each day is a struggle. No one ever #BellLetsTalk;;;#bellletstalk;6.93E+17;https://twitter.com/satekeaman/status/692501137723932672
satinjoon;15/12/2015 06:40;0;2;1. i was diagnosed with tourettes syndrome, dyslexia & anxiety when i was about 8. but that didnt stop me from ap classes!;;;;6.77E+17;https://twitter.com/satinjoon/status/676532180844199936
savananicole13;02/01/2015 08:19;0;2;I was diagnosed with generalized anxiety disorder and severe depression.;;;;5.51E+17;https://twitter.com/savananicole13/status/550808636415807488
SavannahRae5SOS;01/04/2015 18:07;0;0;@abnormallyadam hurtful things I experienced I was depressed & started self harming. I was diagnosed with anxiety , but when I found @5SOS ~;;@abnormallyadam @5SOS;;5.83E+17;https://twitter.com/SavannahRae5SOS/status/583209106791497730
saxbythe1975;07/06/2016 04:14;0;0;2 years ago I was at wwa tour, and exactly 2 years later I get diagnosed with anxiety and depression wow lyf;;;;7.40E+17;https://twitter.com/saxbythe1975/status/739913249869664256
SaxyPantz;01/01/2016 12:04;0;0;#2015 I was diagnosed with social anxiety , so #2016 I'm going to overcome it.;;;#2015 #2016;6.83E+17;https://twitter.com/SaxyPantz/status/682774338479636480
SB_ELZ;15/11/2014 04:00;0;0;By google?  @2Random2Predict : I was diagnosed with anxiety and insomnia ! Shit is the worst shit ever man smh;;@2Random2Predict;;5.33E+17;https://twitter.com/SB_ELZ/status/533348761763074048
sbarry07;29/01/2015 00:12;0;8;I was later diagnosed with severe depression and mild anxiety . #BellLetsTalk;;;#bellletstalk;5.60E+17;https://twitter.com/sbarry07/status/560470355530117120
SBrauders;28/04/2016 01:30;2;7;#IAmAReason because I was diagnosed with selective mutism (social anxiety ) at the age of 2-3 and I still get told I'm just 'quiet'.;;;#iamareason;7.25E+17;https://twitter.com/SBrauders/status/725376531778928640
SC_Mejia;09/12/2014 21:59;0;1;@ericsapp I remember when I was diagnosed with that and an anxiety disorder. It sucks, but it does get better. Hope you level out soon.;;@ericsapp;;5.42E+17;https://twitter.com/SC_Mejia/status/542317558075244544
scATX;02/09/2015 21:52;4;8;Here's what I wrote on Jan. 30, 2013, the day I was (finally) diagnosed with depression and anxiety : http:// jessicawluther.com/2013/01/30/on- depression-my-own/ ;;;;6.39E+17;https://twitter.com/scATX/status/639073368495407104
scATX;08/05/2014 04:02;1;12;Here's what I wrote last year the day I was diagnosed with anxiety and depression: http:// jessicawluther.com/2013/01/30/on- depression-my-own/ ;;;;4.64E+17;https://twitter.com/scATX/status/464133150285627392
scATX;22/04/2014 21:18;2;9;Here's what I wrote last year the day I was diagnosed with anxiety and depression: http:// jessicawluther.com/2013/01/30/on- depression-my-own/ ;;;;4.59E+17;https://twitter.com/scATX/status/458595733516480512
schillingc;31/10/2014 02:13;0;0;@TheFatConsoler Go see your GP, man. I was diagnosed with anxiety and depression this year.;;@TheFatConsoler;;5.28E+17;https://twitter.com/schillingc/status/527886128935092224
schneidsyy;03/01/2016 09:22;0;7;@schneidsyy i was diagnosed with anxiety at 12 but I'm mostly just thankful I was able to get diagnosis/treatment when others aren't;;@schneidsyy;;6.83E+17;https://twitter.com/schneidsyy/status/683458306786996224
Schwarzenmann;24/12/2015 08:34;0;0;@MegShiei after I was diagnosed with clinical depression & anxiety I always take people seriously when they say they wanna sit at the corner;;@MegShiei;;6.80E+17;https://twitter.com/Schwarzenmann/status/679822338074918912
Scott_Backman;21/11/2014 07:41;0;1;Today I was diagnosed with general anxiety disorder after telling the therapist I was seeing her b/c I am anxious. What a waste of time.;West Hollywood, CA;;;5.36E+17;https://twitter.com/Scott_Backman/status/535578767586906112
scotthanes1;16/03/2015 00:16;0;4;Before I was diagnosed with depression & anxiety , I knew there was something wrong, but I didn't know how to fix it or explain it to others;;;;5.77E+17;https://twitter.com/scotthanes1/status/577141212458676225
scottl64;26/07/2016 07:31;0;3;I was just diagnosed with anxiety , depression, bipolar disorder and ... glaucoma. Seems legit, right? pic.twitter.com/Ck9C6y0CFG;;;;7.58E+17;https://twitter.com/scottl64/status/757719898655076352
scprincess0;30/01/2015 09:16;0;1;@BraskaBombShell @ec_prepp I was diagnosed with GAD last year & have frequent anxiety attacks, but I'm also #4 in my class. It's no excuse.;;@BraskaBombShell @ec_prepp;#4;5.61E+17;https://twitter.com/scprincess0/status/560969684741529600
ScrappyGifts;04/02/2016 07:40;0;0;I have depression and anxiety , conditions that I was diagnosed with in college and remember sufferin http:// pinterest.com/pin/4285463393 2431570/ ;;;;6.95E+17;https://twitter.com/ScrappyGifts/status/695029092689821696
sdburtonn;28/01/2016 09:01;2;2;I was diagnosed with trichotillomania at the age of 12. Diagnosed with depression and anxiety disorder at the age of 15. #BellLetsTalk;;;#bellletstalk;6.93E+17;https://twitter.com/sdburtonn/status/692512760085741568
sdwigmore;26/07/2016 02:32;0;0;@sarahclewis Thanks! I got it after I was diagnosed with a tumour & my anxiety sky rocketed! It helps keep me centred on those bad days!;;@sarahclewis;;7.58E+17;https://twitter.com/sdwigmore/status/757644720902279173
secretpml;05/10/2016 04:45;0;1;13 - i was diagnosed with depression anxiety disorder and panic disorder two years ago;;;;7.83E+17;https://twitter.com/secretpml/status/783407827037655040
seenstamkos;04/06/2016 05:52;0;1;I was diagnosed with panic disorder and anxiety a few months ago.;;;;7.39E+17;https://twitter.com/seenstamkos/status/738850955312177152
seovlboy;11/01/2016 08:03;0;4;9. i was diagnosed with social anxiety disorder in 7th grade and mild depression that same year.;;;;6.86E+17;https://twitter.com/seovlboy/status/686337522331463680
sequoiablackbur;22/07/2016 09:33;0;4;In April I was diagnosed with depression and anxiety . Last month I was able to adopt Stella, my new ESA! pic.twitter.com/6kfqysNnsC;;;;7.56E+17;https://twitter.com/sequoiablackbur/status/756300984645742592
Sequoyah_Smith;09/12/2014 12:33;0;0;The thing that sucks about acting now vs then is because ever since I was diagnosed with anxiety , everything has been so much harder for me;;;;5.42E+17;https://twitter.com/Sequoyah_Smith/status/542175281843154944
Serendipity861;15/09/2014 03:34;0;0;@Mssunshine0307 I was diagnosed with depression at 15, don't know about now but feel depressed. Anxiety & agoraphobia 8 yrs, & housebound. u?;;@Mssunshine0307;;5.11E+17;https://twitter.com/Serendipity861/status/511236486487105536
SerialK86;28/03/2015 03:05;0;0;I don't think I was ever officially diagnosed with it, but I suspect that I might have anxiety disorder. :/;;;;5.82E+17;https://twitter.com/SerialK86/status/581532533147332609
SevenSwift;11/10/2015 03:22;0;2;@LinzStanley you aren't alone. I was diagnosed with an anxiety disorder in two years ago. It's hard, but I try my best to be the best me.;;@LinzStanley;;6.53E+17;https://twitter.com/SevenSwift/status/652927282588221443
sexymarshmalIow;22/06/2015 11:15;0;0;yesterday I was diagnosed with severe depression with suicidal tendencies, anorexia and anxiety not that I didn't know already but ok;;;;6.13E+17;https://twitter.com/sexymarshmalIow/status/612821157708963840
sgfgbean;14/10/2016 03:43;0;0;then about a year passed and everything seemed to fall apart. last year i was diagnosed with depression and anxiety .;Queens, NY;;;7.87E+17;https://twitter.com/sgfgbean/status/786653622616686593
shadesoflarry;18/06/2016 11:33;0;0;My parents mock me bc i was diagnosed with anxiety and depression, they use it as an insult and use it against me to hurt me.;;;;7.44E+17;https://twitter.com/shadesoflarry/status/744010011504971776
ShadowNinjaTSR;02/11/2016 06:30;0;0;@koalibears Aww! I know the feels. I was diagnosed with anxiety . Sucks. Hope that shit goes away soon. Throwing positive vibes at chuu!;;@koalibears;;7.94E+17;https://twitter.com/ShadowNinjaTSR/status/793581065751306240
ShadowNinjaTSR;09/10/2016 18:55;0;0;@TheHaleyBaby I have anxiety too. I was diagnosed with it a few years ago. It sucks. But, you're not alone. Big Hugz <3 <3 <3;;@TheHaleyBaby;;7.85E+17;https://twitter.com/ShadowNinjaTSR/status/785071146706178048
ShadowZael;12/05/2015 09:42;6;2;And it was frightening. These past 2 months have been rough. I was diagnosed with Depression, Anxiety (GAD) and Social Phobia #MHAW15;;;#mhaw15;5.98E+17;https://twitter.com/ShadowZael/status/597939849904128000
shakethatSASS_;21/03/2015 23:22;0;1;I feel like if people at school found out i was diagnosed with depression, anxiety , panic disorder, (& low case of ptsd) they'd be like wtf;;;;5.79E+17;https://twitter.com/shakethatSASS_/status/579302006340341760
ShamyBabboos;24/06/2015 09:08;0;0;I'm a fucking failure. I'm in a 4-year relationship that might fail regardless of how hard I try, I have anxiety , I was diagnosed with OCD..;;;;6.14E+17;https://twitter.com/ShamyBabboos/status/613514028015484928
shanda__davis;28/01/2016 13:31;6;12;I was diagnosed with anxiety , OCD & panic disorder when I was 7 years old. I struggle every day, but I get through every day. #BellLetsTalk;;;#bellletstalk;6.93E+17;https://twitter.com/shanda__davis/status/692580623467163651
ShaneGrafton;12/10/2016 04:34;1;11;I was recently diagnosed with anxiety . It's real and it wasn't a choice. Don't let it slow you down. You're not alone. #worldmentalhealthday;;;#worldmentalhealthday;7.86E+17;https://twitter.com/ShaneGrafton/status/785941622592770057
ShaniaBuckanaga;12/05/2016 07:23;0;2;4 years ago, I was a thoroughly depressed 16 year old kid who was just diagnosed with anxiety .;;;;7.31E+17;https://twitter.com/ShaniaBuckanaga/status/730538770429300736
Shannon_LeighGD;12/10/2014 19:05;0;0;@ZozeeBo some people are so close-minded with what others go though, i was diagnosed with anxiety a year ago (cont);;@ZozeeBo;;5.21E+17;https://twitter.com/Shannon_LeighGD/status/521255412017135616
shannonhoverr;08/08/2014 02:04;0;0;so i was diagnosed with major depression and high anxiety yesterday lol;;;;4.97E+17;https://twitter.com/shannonhoverr/status/497443052878041089
ShapuTapu;06/04/2016 23:47;0;0;@CaitiWard_ Glad you're recovering! I was diagnosed with anxiety and depression last year. It's hard to deal with.;;@CaitiWard_;;7.18E+17;https://twitter.com/ShapuTapu/status/717740639744491521
sharayahlynn;12/08/2014 13:13;0;0;I was diagnosed with high anxiety and depression two years ago. Talking with people who cared and wanted to help changed my life.;;;;4.99E+17;https://twitter.com/sharayahlynn/status/499060983646941184
sharonicholee;08/04/2016 00:24;1;6;My whole life I thought I was just weird & crazy & then @19 I got diagnosed with anxiety . & understood it. & began working on it.;;@19;;7.18E+17;https://twitter.com/sharonicholee/status/718112191187058689
Shaun_Phillip;02/03/2016 19:44;0;2;@SaraBareilles yesterday I was diagnosed with anxiety & depression.2day the meaning of ur song 'i didn't plan it'changed & I smiled,Thank you;;@SaraBareilles;;7.05E+17;https://twitter.com/Shaun_Phillip/status/704995723226411008
shelbs_lol;29/07/2016 02:30;0;1;Went to the doctor to find out what was wrong with me. I was diagnosed with depression & social anxiety , definitely something wrong with me;;;;7.59E+17;https://twitter.com/shelbs_lol/status/758731388208066561
shelbyblackley;27/01/2016 13:34;3;1;My story: I was in Grade 11 when I was diagnosed with anxiety . I had constant attacks that were triggered by everything. #BellLetsTalk;;;#bellletstalk;6.92E+17;https://twitter.com/shelbyblackley/status/692219001137688576
SheMeets;18/12/2014 20:36;0;0;http:// DivorcedMoms.com | Article - I was diagnosed with Anxiety and Panic Disorder in 2012, while I was pregnant... http:// tmblr.co/Z4gaom1YHRyCi;;;;5.46E+17;https://twitter.com/SheMeets/status/545558096933027840
sheshanna69;09/10/2014 04:32;0;0;I was diagnosed with depression, anxiety , bi polar and a borderline personality disorder and you put me down because of it.. makes me feel;;;;5.20E+17;https://twitter.com/sheshanna69/status/519948528152760320
shespiels;02/10/2014 06:21;0;0;This morning i was ashamed and embarrassed of being diagnosed with anxiety and referred for counselling. After the support of the;;;;5.17E+17;https://twitter.com/shespiels/status/517439186300055552
shewayfallout;12/09/2016 04:52;0;0;I was diagnosed with social anxiety by my counsellor ages ago;Basildon, East;;;7.75E+17;https://twitter.com/shewayfallout/status/775074630205706240
ShezusChrist;07/07/2015 02:23;2;4;I was diagnosed with clinical depression, anxiety disorder & borderline personality disorder last fall when I mentally broke down #NoShame;;;#noshame;6.18E+17;https://twitter.com/ShezusChrist/status/618123138975580162
SHINEwithPlym;20/09/2016 22:10;1;2;When I was diagnosed with generalised anxiety , I needed the people around me #SHINEwithPlym #anxiety @TimetoChange http:// ow.ly/uyiP302o3Xx;;@TimetoChange;#shinewithplym #anxiety;7.78E+17;https://twitter.com/SHINEwithPlym/status/778234966257856514
shining_njh;23/07/2015 04:31;1;0;I was diagnosed with anxiety and had to be put on medicine and I am still on it because things got really bad. I was so scared;;;;6.24E+17;https://twitter.com/shining_njh/status/623953522778861568
Shinybiscuit;10/10/2016 22:47;0;0;Here goes something I am v embarassed about - before I was diagnosed with anxiety , I thought my then bf was poisoning me.;;;;7.85E+17;https://twitter.com/Shinybiscuit/status/785491975936016384
shitjpeg;08/12/2014 11:39;0;2;i was diagnosed with anxiety when I was 3 and my mom decided to tell me 11 years later why tf would you wait;;;;5.42E+17;https://twitter.com/shitjpeg/status/541799152309776384
SHlNKANO;13/08/2015 09:57;0;6;hwen people on tumblr are calling out something ableist but then they go I was diagnosed with Generalized Anxiety so SUCK IT;;;;6.32E+17;https://twitter.com/SHlNKANO/status/631645836556943361
shoppingblonde;28/01/2016 02:24;0;0;#BellLetsTalk #EndTheStigma I was asked since being diagnosed with anxiety and depression. What are you depressed about?;;;#bellletstalk #endthestigma;6.92E+17;https://twitter.com/shoppingblonde/status/692412827043241984
shotat_thenight;11/10/2015 08:13;0;0;@__BornForThis_ @Paraizzy See I get that completely because I was diagnosed with severe anxiety but after therapy it hasn't been so bad at-;;@__BornForThis_ @Paraizzy;;6.53E+17;https://twitter.com/shotat_thenight/status/653000500481273856
Shots_16;16/12/2014 23:22;0;0;Weird how before i was diagnosed with insomnia, anxiety and depression. Cod would make me mad. Now it calms me down. DAFUK!;;;;5.45E+17;https://twitter.com/Shots_16/status/544875136395268096
shownudaze;17/08/2016 03:41;0;0;7. As an offshoot of my anxiety , i was diagnosed with DSH at 13;;;;7.66E+17;https://twitter.com/shownudaze/status/765634539519631360
showyrbones;29/01/2015 11:33;3;0;#bellletstalk because I was diagnosed with social anxiety over a decade ago & I'm finally tired of being ashamed of it.;;;#bellletstalk;5.61E+17;https://twitter.com/showyrbones/status/560641892590051329
shrek2isgreat;13/04/2014 23:28;0;0;FUNFACT I was able to handle all the bullshit from my childhood but after I took precal I was diagnosed with depression and anxiety .;;;;4.55E+17;https://twitter.com/shrek2isgreat/status/455366848142266368
shuzostar;25/10/2016 13:41;0;1;mY mom just tagged me in an anxiety post and put #.walkinmyshoes like mom i do walk in ur shoes i was officially diagnosed with S.A.D.;;;#;7.91E+17;https://twitter.com/shuzostar/status/790790461375995904
ShvonnePeach;29/01/2015 03:16;4;6;2 years ago I was diagnosed with social anxiety and panic disorder and none of my friends know. So there it is, #BeIILetsTalk;;;#beiiletstalk;5.61E+17;https://twitter.com/ShvonnePeach/status/560516908517429248
shxttered_heart;29/06/2014 22:19;0;0;you were there when i was diaGNOSED WITH SEPARATION ANXIETY WHY THE FUCK DO YOU KEEP LEAVING;;;;4.83E+17;https://twitter.com/shxttered_heart/status/483253434284400640
shyjeonghan;10/11/2014 19:14;0;0;i remember when i was first diagnosed with just depression and anxiety heuheu wow i did not know what i was in for;Perth, Western Australia;;;5.32E+17;https://twitter.com/shyjeonghan/status/531766746068176896
shyjeonghan;19/06/2014 21:30;0;0;@SassyBrutal @frickofforis2g I was first diagnosed with anxiety then they told me I was super depressed and also suicidal;;@SassyBrutal @frickofforis2g;;4.80E+17;https://twitter.com/shyjeonghan/status/479617249104236545
shylodooley94;31/03/2016 13:19;0;0;@chipbutty thanks man! Have a residential interview tomorrow too. My anxiety is through the roof!! last November I was diagnosed with;;@chipbutty;;7.15E+17;https://twitter.com/shylodooley94/status/715408240826130434
SideWalksEdge;11/07/2015 13:02;0;0;@AlexReederArt self diagnosing is good! I was diagnosed with anxiety and depression years b4 I was ALSO diagnosed OCD. They often come in 3s;;@AlexReederArt;;6.20E+17;https://twitter.com/SideWalksEdge/status/619733462015188992
sIeepychris;29/02/2016 06:16;0;0;22. i was diagnosed with anxiety in 2014 but i had no idea what the symptoms could be until last year;;;;7.04E+17;https://twitter.com/sIeepychris/status/704067747915960320
SierraGratale;10/10/2016 23:53;0;0;A yr ago, I went to 6 drs before I was finally diagnosed with an anxiety disorder. The 6 told me I was just stressed #WorldMentalHealthDay;;;#worldmentalhealthday;7.86E+17;https://twitter.com/SierraGratale/status/785508632221847552
SierraSoliz;25/02/2016 09:10;0;5;B4 having a panic attack while I was running. oh and officially diagnosed with anxiety . Lol @my life pic.twitter.com/EqxfYdeWLJ;;@my;;7.03E+17;https://twitter.com/SierraSoliz/status/702661950782595072
sikemakayla;09/04/2015 10:45;0;5;26. I was diagnosed with depression and social anxiety;;;;5.86E+17;https://twitter.com/sikemakayla/status/585997020583735296
SilencedTech;26/10/2015 04:28;0;0;@TheRaidenWolf @JokerSlunt I'm a worrier in general that why I was diagnosed with anxiety disorder after what happened with my bro! Kyle;;@TheRaidenWolf @JokerSlunt;;6.58E+17;https://twitter.com/SilencedTech/status/658379731138715648
SilentDabber17;12/10/2016 10:15;0;5;I was diagnosed with depression and anxiety today. I always knew I had this problem, but hearing it from a Doctor is entirely different.;;;;7.86E+17;https://twitter.com/SilentDabber17/status/786027493279068161
silhouettestain;23/10/2016 10:03;0;0;it's been nearly 5 years since I was first hospitalized (acute) and then diagnosed with depression/ anxiety . five whole years;;;;7.90E+17;https://twitter.com/silhouettestain/status/790010622926655488
silvamonica1;29/01/2015 01:53;0;2;Because 3 months ago, I was diagnosed with severe anxiety and a panic disorder. It changed my life completely #BellLetsTaIk;;;#bellletstaik;5.60E+17;https://twitter.com/silvamonica1/status/560495898019766272
SilverHillHosp;01/08/2015 22:11;0;1;At age 15, I was diagnosed with chronic #depression and #anxiety . What its Like to Have Mental Illness for Life: http:// bit.ly/1gSnx2A;;;#depression #anxiety;6.27E+17;https://twitter.com/SilverHillHosp/status/627481661228257280
simonjpg;03/02/2015 15:30;0;0;when i was first diagnosed with anxiety , i easily lost 25 pounds. i'd honestly take those 25 pounds back if it meant i never had to deal-;;;;5.63E+17;https://twitter.com/simonjpg/status/562513364115402752
simply_karol;17/11/2016 04:06;0;0;i was diagnosed with anxiety today and got my first anxiolytics if they don't help i'll have to go to psychologist;;;;7.99E+17;https://twitter.com/simply_karol/status/798980473397661696
simplyosman;16/10/2014 01:08;0;0;@CopWithTheHair @TorontoPolice Darling, FYI, after my second arrest - I went to a local hospital. I was diagnosed with depression & anxiety;;@CopWithTheHair @TorontoPolice;;5.22E+17;https://twitter.com/simplyosman/status/522433911272775680
sinfuldun;11/10/2015 08:11;2;4;I was diagnosed with anxiety the other day by a doctor. It's not cool to have. It's horrible and can ruin your life. #WorldMentalHealthDay;;;#worldmentalhealthday;6.53E+17;https://twitter.com/sinfuldun/status/653000003192012800
sinharel;24/08/2016 13:10;0;2;I was just diagnosed with depression and anxiety and I knew for a long time but idk just hearing it from a therapist is idk;;;;7.68E+17;https://twitter.com/sinharel/status/768314414126608385
sinnersprxyer;11/07/2016 23:56;0;5;I don't feel perfect but with how I feel now, it's odd to think I was diagnosed with depression and anxiety in January;;;;7.53E+17;https://twitter.com/sinnersprxyer/status/752532040038354945
Sir_Bu;23/05/2014 17:03;1;0;I knew I had to quit facebook when I was diagnosed with traces of a generalised anxiety disorder!;;;;4.70E+17;https://twitter.com/Sir_Bu/status/469765664853749760
SirCrabMcPinchy;06/05/2016 08:06;0;0;@Takahata101 I was recently diagnosed with anxiety and depression. I can definitely attest to this. Especially after a week in the MHU...;;@Takahata101;;7.28E+17;https://twitter.com/SirCrabMcPinchy/status/728375222483726338
sivanxrussett;31/10/2014 01:44;0;0;@ZozeeBo i was diagnosed with anxiety recently and ive been feeling anxious and panicky non stop. i need help with ways to calm down ily;;@ZozeeBo;;5.28E+17;https://twitter.com/sivanxrussett/status/527878815457226752
sixismyname;30/09/2015 10:54;0;1;@ThomasSanders I wasn't diagnosed with #anxiety until I was an adult, I now understand the problems I had in high school #mentalhealth;;@ThomasSanders;#anxiety #mentalhealth;6.49E+17;https://twitter.com/sixismyname/status/649054582123851776
SiyaHobo;10/10/2016 18:30;0;0;I was then diagnosed with major depression and anxiety , was told I needed to go to a psychiatric hospital. My mom was down with it;Randburg, South Africa;;;7.85E+17;https://twitter.com/SiyaHobo/status/785427315878666240
SJguitar5;18/10/2016 09:55;0;0;@itscamilac97 #camilateama I was just diagnosed with anxiety and was wondering if you had any tips on what to do when I have an attack?;;@itscamilac97;#camilateama;7.88E+17;https://twitter.com/SJguitar5/status/788196761487613952
skatatrash;27/08/2016 08:00;0;2;i was diagnosed with severe depression and anxiety . i was given antidepressants and ativan. i went back to school after holiday and looked;;;;7.69E+17;https://twitter.com/skatatrash/status/769323569344081921
SKEEerra;06/08/2014 12:45;1;0;So I was diagnosed with depression and anxiety at the wee age of 13 but it was my dad who took me to the doctor so I ain't tell nobody;;;;4.97E+17;https://twitter.com/SKEEerra/status/496879820714672128
skeletonluvr;04/01/2015 10:00;0;0;I keep forgetting I was literally diagnosed with moderate anxiety and it's not fun to remember this fact;;;;5.52E+17;https://twitter.com/skeletonluvr/status/551558729372409856
skinnypride;11/10/2014 07:22;0;0;So it seems like at age 32 I was finally diagnosed with social anxiety , existencial anguish, minor depression and anorexic inlinks.;;;;5.21E+17;https://twitter.com/skinnypride/status/520715955400626176
skinywishing;19/11/2015 06:00;0;0;At 16 I ODed again And went to a hospital I was diagnosed with depression And an anxiety disorder And an eating disorder;;;;6.67E+17;https://twitter.com/skinywishing/status/667100074363723776
